state,year,crop,crop_area_ha,production_tonnes,irrigated_area_ha,actual_rainfall_mm,normal_rainfall_mm,yield_t_ha,irrigation_fraction,cwr_m3_per_ha,water_demand_m3,drought_flag
Andhra Pradesh,1966,rice,3322900.0,4852800.0,3424041.9655172415,888.7149999999999,888.7149999999999,1.4604110867013753,1.0304378601574653,12000.0,39874800000.0,0.0
Andhra Pradesh,1966,sugarcane,108400.0,8012300.0,270956.4464285714,888.7149999999999,888.7149999999999,73.91420664206642,2.4995982142857143,18000.0,1951200000.0,0.0
Andhra Pradesh,1966,wheat,14000.0,3000.0,8682.586206896553,888.7149999999999,888.7149999999999,0.21428571428571427,0.6201847290640394,5000.0,70000000.0,0.0
Andhra Pradesh,1967,rice,3399400.0,4673800.0,3424041.9655172415,888.7149999999999,888.7149999999999,1.3748896864152498,1.0072489161373306,12000.0,40792800000.0,0.0
Andhra Pradesh,1967,sugarcane,123100.0,9595000.0,270956.4464285714,888.7149999999999,888.7149999999999,77.94476035743298,2.2011084194035044,18000.0,2215800000.0,0.0
Andhra Pradesh,1967,wheat,14000.0,3000.0,8682.586206896553,888.7149999999999,888.7149999999999,0.21428571428571427,0.6201847290640394,5000.0,70000000.0,0.0
Andhra Pradesh,1968,rice,3053400.0,4340500.0,3424041.9655172415,888.7149999999999,888.7149999999999,1.4215300975961223,1.1213866396532526,12000.0,36640800000.0,0.0
Andhra Pradesh,1968,sugarcane,155700.0,12100150.0,270956.4464285714,888.7149999999999,888.7149999999999,77.71451509312782,1.7402469263235159,18000.0,2802600000.0,0.0
Andhra Pradesh,1968,wheat,13000.0,3000.0,8682.586206896553,888.7149999999999,888.7149999999999,0.23076923076923078,0.6678912466843502,5000.0,65000000.0,0.0
Andhra Pradesh,1969,rice,3300100.0,4700000.0,3424041.9655172415,888.7149999999999,888.7149999999999,1.4241992666888883,1.0375570332769435,12000.0,39601200000.0,0.0
Andhra Pradesh,1969,sugarcane,158400.0,10647600.0,270956.4464285714,888.7149999999999,888.7149999999999,67.21969696969697,1.7105836264430014,18000.0,2851200000.0,0.0
Andhra Pradesh,1969,wheat,16000.0,4000.0,8682.586206896553,888.7149999999999,888.7149999999999,0.25,0.5426616379310345,5000.0,80000000.0,0.0
Andhra Pradesh,1970,rice,3395600.0,4650100.0,3321000.0,888.7149999999999,888.7149999999999,1.369448698315467,0.9780303922723524,12000.0,40747200000.0,0.0
Andhra Pradesh,1970,sugarcane,119600.0,8998400.0,105200.0,888.7149999999999,888.7149999999999,75.23745819397993,0.8795986622073578,18000.0,2152800000.0,0.0
Andhra Pradesh,1970,wheat,17000.0,10000.0,7300.0,888.7149999999999,888.7149999999999,0.5882352941176471,0.4294117647058823,5000.0,85000000.0,0.0
Andhra Pradesh,1971,rice,3040800.0,4717100.0,2858900.0,888.7149999999999,888.7149999999999,1.5512694027887397,0.9401802157327019,12000.0,36489600000.0,0.0
Andhra Pradesh,1971,sugarcane,119100.0,11217600.0,116500.0,888.7149999999999,888.7149999999999,94.18639798488665,0.9781696053736356,18000.0,2143800000.0,0.0
Andhra Pradesh,1971,wheat,21100.0,10800.0,9900.0,888.7149999999999,888.7149999999999,0.5118483412322274,0.46919431279620855,5000.0,105500000.0,0.0
Andhra Pradesh,1972,rice,2927800.0,4256500.0,2750700.0,888.7149999999999,888.7149999999999,1.4538219823758454,0.939510895552975,12000.0,35133600000.0,0.0
Andhra Pradesh,1972,sugarcane,120700.0,9772650.0,131600.0,888.7149999999999,888.7149999999999,80.96644573322287,1.0903065451532725,18000.0,2172600000.0,0.0
Andhra Pradesh,1972,wheat,19600.0,9700.0,10700.0,888.7149999999999,888.7149999999999,0.49489795918367346,0.5459183673469388,5000.0,98000000.0,0.0
Andhra Pradesh,1973,rice,3378300.0,5583200.0,3204600.0,888.7149999999999,888.7149999999999,1.6526655418405707,0.9485836071396856,12000.0,40539600000.0,0.0
Andhra Pradesh,1973,sugarcane,143600.0,10907100.0,175000.0,888.7149999999999,888.7149999999999,75.95473537604457,1.2186629526462396,18000.0,2584800000.0,0.0
Andhra Pradesh,1973,wheat,21900.0,13600.0,12400.0,888.7149999999999,888.7149999999999,0.6210045662100456,0.5662100456621004,5000.0,109500000.0,0.0
Andhra Pradesh,1974,rice,3553500.0,5700300.0,3379600.0,888.7149999999999,888.7149999999999,1.6041367665681723,0.9510623329112143,12000.0,42642000000.0,0.0
Andhra Pradesh,1974,sugarcane,195100.0,11495700.0,192129.0,888.7149999999999,888.7149999999999,58.92209123526397,0.9847719118400821,18000.0,3511800000.0,0.0
Andhra Pradesh,1974,wheat,25200.0,18000.0,14700.0,888.7149999999999,888.7149999999999,0.7142857142857143,0.5833333333333334,5000.0,126000000.0,0.0
Andhra Pradesh,1975,rice,3894500.0,6451300.0,3679000.0,888.7149999999999,888.7149999999999,1.656515598921556,0.9446655539863911,12000.0,46734000000.0,0.0
Andhra Pradesh,1975,sugarcane,146600.0,10332300.0,167999.0,888.7149999999999,888.7149999999999,70.47953615279673,1.145968622100955,18000.0,2638800000.0,0.0
Andhra Pradesh,1975,wheat,26300.0,21500.0,14000.0,888.7149999999999,888.7149999999999,0.8174904942965779,0.532319391634981,5000.0,131500000.0,0.0
Andhra Pradesh,1976,rice,3565200.0,4929700.0,3341000.0,888.7149999999999,888.7149999999999,1.3827274767193987,0.9371143273869629,12000.0,42782400000.0,0.0
Andhra Pradesh,1976,sugarcane,146100.0,10280500.0,176197.0,888.7149999999999,888.7149999999999,70.36618754277892,1.2060027378507872,18000.0,2629800000.0,0.0
Andhra Pradesh,1976,wheat,22900.0,13600.0,15000.0,888.7149999999999,888.7149999999999,0.5938864628820961,0.6550218340611353,5000.0,114500000.0,0.0
Andhra Pradesh,1977,rice,3662300.0,5604700.0,3454000.0,888.7149999999999,888.7149999999999,1.5303770854381127,0.9431231739617181,12000.0,43947600000.0,0.0
Andhra Pradesh,1977,sugarcane,169000.0,12847400.0,191944.0,888.7149999999999,888.7149999999999,76.02011834319526,1.1357633136094674,18000.0,3042000000.0,0.0
Andhra Pradesh,1977,wheat,21800.0,12000.0,15000.0,888.7149999999999,888.7149999999999,0.5504587155963303,0.6880733944954128,5000.0,109000000.0,0.0
Andhra Pradesh,1978,rice,3979100.0,7432200.0,3751300.0,888.7149999999999,888.7149999999999,1.8678093036113694,0.9427508733130607,12000.0,47749200000.0,0.0
Andhra Pradesh,1978,sugarcane,142300.0,9044200.0,158529.0,888.7149999999999,888.7149999999999,63.5572733661279,1.1140477863668306,18000.0,2561400000.0,0.0
Andhra Pradesh,1978,wheat,23400.0,13000.0,15300.0,888.7149999999999,888.7149999999999,0.5555555555555556,0.6538461538461539,5000.0,117000000.0,0.0
Andhra Pradesh,1979,rice,3469200.0,6306900.0,3283300.0,888.7149999999999,888.7149999999999,1.817969560705638,0.9464141588838926,12000.0,41630400000.0,0.0
Andhra Pradesh,1979,sugarcane,113600.0,8422400.0,135540.0,888.7149999999999,888.7149999999999,74.14084507042253,1.1931338028169014,18000.0,2044800000.0,0.0
Andhra Pradesh,1979,wheat,17900.0,10100.0,11300.0,888.7149999999999,888.7149999999999,0.5642458100558659,0.6312849162011173,5000.0,89500000.0,0.0
Andhra Pradesh,1980,rice,3600300.0,7011400.0,3378200.0,888.7149999999999,888.7149999999999,1.9474488237091354,0.9383106963308613,12000.0,43203600000.0,0.0
Andhra Pradesh,1980,sugarcane,132400.0,10053900.0,170809.0,888.7149999999999,888.7149999999999,75.93580060422961,1.2900981873111783,18000.0,2383200000.0,0.0
Andhra Pradesh,1980,wheat,15100.0,5900.0,9900.0,888.7149999999999,888.7149999999999,0.39072847682119205,0.6556291390728477,5000.0,75500000.0,0.0
Andhra Pradesh,1981,rice,3823500.0,7867900.0,3609900.0,888.7149999999999,888.7149999999999,2.0577742905714658,0.9441349548842684,12000.0,45882000000.0,0.0
Andhra Pradesh,1981,sugarcane,179700.0,14961500.0,217427.0,888.7149999999999,888.7149999999999,83.2582081246522,1.2099443516972732,18000.0,3234600000.0,0.0
Andhra Pradesh,1981,wheat,17200.0,11500.0,12300.0,888.7149999999999,888.7149999999999,0.6686046511627907,0.7151162790697675,5000.0,86000000.0,0.0
Andhra Pradesh,1982,rice,3637900.0,7671300.0,3426100.0,888.7149999999999,888.7149999999999,2.1087165672503367,0.9417795981197944,12000.0,43654800000.0,0.0
Andhra Pradesh,1982,sugarcane,169700.0,12593800.0,201650.0,888.7149999999999,888.7149999999999,74.21213906894519,1.1882734236888628,18000.0,3054600000.0,0.0
Andhra Pradesh,1982,wheat,18600.0,13000.0,12600.0,888.7149999999999,888.7149999999999,0.6989247311827957,0.6774193548387096,5000.0,93000000.0,0.0
Andhra Pradesh,1983,rice,4163600.0000000005,8790700.0,3924500.0,888.7149999999999,888.7149999999999,2.1113219329426456,0.9425737342684215,12000.0,49963200000.00001,0.0
Andhra Pradesh,1983,sugarcane,141500.0,9742900.0,168166.0,888.7149999999999,888.7149999999999,68.85441696113074,1.188452296819788,18000.0,2547000000.0,0.0
Andhra Pradesh,1983,wheat,19600.0,14000.0,12800.0,888.7149999999999,888.7149999999999,0.7142857142857143,0.6530612244897959,5000.0,98000000.0,0.0
Andhra Pradesh,1984,rice,3497500.0,6909100.0,3306500.0,888.7149999999999,888.7149999999999,1.9754395997140815,0.9453895639742673,12000.0,41970000000.0,0.0
Andhra Pradesh,1984,sugarcane,137700.0,9791100.0,167789.0,888.7149999999999,888.7149999999999,71.10457516339869,1.2185112563543936,18000.0,2478600000.0,0.0
Andhra Pradesh,1984,wheat,15400.0,7900.0,10100.0,888.7149999999999,888.7149999999999,0.512987012987013,0.6558441558441559,5000.0,77000000.0,0.0
Andhra Pradesh,1985,rice,3452300.0,7613500.0,3249500.0,888.7149999999999,888.7149999999999,2.2053413666251482,0.9412565536019465,12000.0,41427600000.0,0.0
Andhra Pradesh,1985,sugarcane,133200.0,9674600.0,163254.0,888.7149999999999,888.7149999999999,72.63213213213213,1.2256306306306306,18000.0,2397600000.0,0.0
Andhra Pradesh,1985,wheat,14400.0,7400.0,9100.0,888.7149999999999,888.7149999999999,0.5138888888888888,0.6319444444444444,5000.0,72000000.0,0.0
Andhra Pradesh,1986,rice,3459200.0,6591500.0,3259000.0,888.7149999999999,888.7149999999999,1.9054983811285846,0.9421253469010176,12000.0,41510400000.0,0.0
Andhra Pradesh,1986,sugarcane,137800.0,8807600.0,166928.0,888.7149999999999,888.7149999999999,63.91582002902758,1.2113788098693758,18000.0,2480400000.0,0.0
Andhra Pradesh,1986,wheat,11900.0,4800.0,8000.0,888.7149999999999,888.7149999999999,0.40336134453781514,0.6722689075630253,5000.0,59500000.0,0.0
Andhra Pradesh,1987,rice,3165600.0,7069400.0,3068000.0,888.7149999999999,888.7149999999999,2.2331943391458173,0.969168562041951,12000.0,37987200000.0,0.0
Andhra Pradesh,1987,sugarcane,143300.0,9490200.0,175476.0,888.7149999999999,888.7149999999999,66.22609909281228,1.2245359385903698,18000.0,2579400000.0,0.0
Andhra Pradesh,1987,wheat,11800.0,4900.0,6000.0,888.7149999999999,888.7149999999999,0.4152542372881356,0.5084745762711864,5000.0,59000000.0,0.0
Andhra Pradesh,1988,rice,4217700.0,10621100.0,4027000.0,888.7149999999999,888.7149999999999,2.518220831258743,0.9547857837209853,12000.0,50612400000.0,0.0
Andhra Pradesh,1988,sugarcane,153900.0,10766600.0,193700.0,888.7149999999999,888.7149999999999,69.95841455490579,1.2586094866796622,18000.0,2770200000.0,0.0
Andhra Pradesh,1988,wheat,11900.0,9500.0,9000.0,888.7149999999999,888.7149999999999,0.7983193277310925,0.7563025210084033,5000.0,59500000.0,0.0
Andhra Pradesh,1989,rice,4190700.0,10128100.0,4003200.0,888.7149999999999,888.7149999999999,2.416803875247572,0.9552580714439115,12000.0,50288400000.0,0.0
Andhra Pradesh,1989,sugarcane,162500.0,11552300.0,207500.0,888.7149999999999,888.7149999999999,71.09107692307693,1.2769230769230768,18000.0,2925000000.0,0.0
Andhra Pradesh,1989,wheat,12300.0,9100.0,8100.0,888.7149999999999,888.7149999999999,0.7398373983739838,0.6585365853658537,5000.0,61500000.0,0.0
Andhra Pradesh,1990,rice,4005900.0,9808300.0,3830180.0,888.7149999999999,888.7149999999999,2.4484635163134376,0.9561347013155596,12000.0,48070800000.0,0.0
Andhra Pradesh,1990,sugarcane,180000.0,12670000.0,224750.0,888.7149999999999,888.7149999999999,70.38888888888889,1.2486111111111111,18000.0,3240000000.0,0.0
Andhra Pradesh,1990,wheat,12300.0,10000.0,7820.0,888.7149999999999,888.7149999999999,0.8130081300813008,0.6357723577235772,5000.0,61500000.0,0.0
Andhra Pradesh,1991,rice,3936100.0,9249400.0,3735720.0,888.7149999999999,888.7149999999999,2.349889484515129,0.949091740555372,12000.0,47233200000.0,0.0
Andhra Pradesh,1991,sugarcane,202200.0,15056700.0,232050.0,888.7149999999999,888.7149999999999,74.46439169139465,1.1476261127596439,18000.0,3639600000.0,0.0
Andhra Pradesh,1991,wheat,8100.0,6700.0,6300.0,888.7149999999999,888.7149999999999,0.8271604938271605,0.7777777777777778,5000.0,40500000.0,0.0
Andhra Pradesh,1992,rice,3561700.0,8557400.0,3404630.0,888.7149999999999,888.7149999999999,2.402616727966982,0.9559002723418593,12000.0,42740400000.0,0.0
Andhra Pradesh,1992,sugarcane,171200.0,12350700.0,275010.0,888.7149999999999,888.7149999999999,72.14193925233644,1.6063668224299066,18000.0,3081600000.0,0.0
Andhra Pradesh,1992,wheat,9500.0,7700.0,7650.0,888.7149999999999,888.7149999999999,0.8105263157894737,0.8052631578947368,5000.0,47500000.0,0.0
Andhra Pradesh,1993,rice,3490000.0,9490000.0,3368720.0,888.7149999999999,888.7149999999999,2.71919770773639,0.9652492836676217,12000.0,41880000000.0,0.0
Andhra Pradesh,1993,sugarcane,175600.0,13474200.0,270956.4464285714,888.7149999999999,888.7149999999999,76.73234624145786,1.5430321550602017,18000.0,3160800000.0,0.0
Andhra Pradesh,1993,wheat,11100.0,5900.0,8970.0,888.7149999999999,888.7149999999999,0.5315315315315315,0.8081081081081081,5000.0,55500000.0,0.0
Andhra Pradesh,1994,rice,3510000.0,9220000.0,3445380.0,888.7149999999999,888.7149999999999,2.6267806267806266,0.9815897435897436,12000.0,42120000000.0,0.0
Andhra Pradesh,1994,sugarcane,209200.0,16046000.0,270956.4464285714,888.7149999999999,888.7149999999999,76.70172084130019,1.2952028987981425,18000.0,3765600000.0,0.0
Andhra Pradesh,1994,wheat,11000.0,8400.0,8150.0,888.7149999999999,888.7149999999999,0.7636363636363637,0.740909090909091,5000.0,55000000.0,0.0
Andhra Pradesh,1995,rice,3678800.0,9194800.0,3424041.9655172415,888.7149999999999,888.7149999999999,2.4994019789061652,0.9307496916160818,12000.0,44145600000.0,0.0
Andhra Pradesh,1995,sugarcane,213500.0,15216300.0,270956.4464285714,888.7149999999999,888.7149999999999,71.27072599531616,1.2691168450986952,18000.0,3843000000.0,0.0
Andhra Pradesh,1995,wheat,8700.0,5200.0,8682.586206896553,888.7149999999999,888.7149999999999,0.5977011494252874,0.9979984145858106,5000.0,43500000.0,0.0
Andhra Pradesh,1996,rice,4109000.0,10686000.0,3424041.9655172415,888.7149999999999,888.7149999999999,2.6006327573618884,0.8333029850370507,12000.0,49308000000.0,0.0
Andhra Pradesh,1996,sugarcane,199300.0,1503000.0,270956.4464285714,888.7149999999999,888.7149999999999,7.541394882087306,1.359540624328005,18000.0,3587400000.0,0.0
Andhra Pradesh,1996,wheat,12500.0,9000.0,8682.586206896553,888.7149999999999,888.7149999999999,0.72,0.6946068965517243,5000.0,62500000.0,0.0
Andhra Pradesh,1997,rice,3500000.0,8510000.0,3424041.9655172415,888.7149999999999,888.7149999999999,2.4314285714285715,0.9782977044334976,12000.0,42000000000.0,0.0
Andhra Pradesh,1997,sugarcane,192200.0,1395500.0,270956.4464285714,888.7149999999999,888.7149999999999,7.2606659729448495,1.4097629887022447,18000.0,3459600000.0,0.0
Andhra Pradesh,1997,wheat,11000.0,6000.0,8682.586206896553,888.7149999999999,888.7149999999999,0.5454545454545454,0.7893260188087775,5000.0,55000000.0,0.0
Andhra Pradesh,1998,rice,4316000.0,11878000.0,4141000.0,888.7149999999999,888.7149999999999,2.752085264133457,0.9594531974050047,12000.0,51792000000.0,0.0
Andhra Pradesh,1998,sugarcane,213700.0,1650330.0,368000.0,888.7149999999999,888.7149999999999,7.722648572765559,1.7220402433317734,18000.0,3846600000.0,0.0
Andhra Pradesh,1998,wheat,12000.0,6000.0,9000.0,888.7149999999999,888.7149999999999,0.5,0.75,5000.0,60000000.0,0.0
Andhra Pradesh,1999,rice,4014200.0000000005,10637800.0,3841000.0,888.7149999999999,888.7149999999999,2.6500423496587113,0.9568531712420905,12000.0,48170400000.00001,0.0
Andhra Pradesh,1999,sugarcane,231000.0,1850800.0,369000.0,888.7149999999999,888.7149999999999,8.012121212121212,1.5974025974025974,18000.0,4158000000.0,0.0
Andhra Pradesh,1999,wheat,13500.0,9000.0,10000.0,888.7149999999999,888.7149999999999,0.6666666666666666,0.7407407407407407,5000.0,67500000.0,0.0
Andhra Pradesh,2000,rice,4243000.0,12458000.0,4041000.0,888.7149999999999,888.7149999999999,2.9361300966297432,0.9523921753476314,12000.0,50916000000.0,0.0
Andhra Pradesh,2000,sugarcane,217400.0,1769009.9999999998,360000.0,888.7149999999999,888.7149999999999,8.137120515179392,1.655933762649494,18000.0,3913200000.0,0.0
Andhra Pradesh,2000,wheat,14000.0,8000.0,11000.0,888.7149999999999,888.7149999999999,0.5714285714285714,0.7857142857142857,5000.0,70000000.0,0.0
Andhra Pradesh,2001,rice,3824800.0,11389800.0,3661000.0,955.95,955.95,2.9778811964024263,0.9571742313323572,12000.0,45897600000.0,0.0
Andhra Pradesh,2001,sugarcane,218000.0,1808200.0,365000.0,955.95,955.95,8.294495412844038,1.6743119266055047,18000.0,3924000000.0,0.0
Andhra Pradesh,2001,wheat,14000.0,9000.0,10000.0,955.95,955.95,0.6428571428571429,0.7142857142857143,5000.0,70000000.0,0.0
Andhra Pradesh,2002,rice,2822300.0,7327000.0,2689000.0,630.8499999999999,630.8499999999999,2.596109556035857,0.9527690181766644,12000.0,33867600000.0,0.0
Andhra Pradesh,2002,sugarcane,232500.0,1538720.0,369000.0,630.8499999999999,630.8499999999999,6.618150537634409,1.5870967741935484,18000.0,4185000000.0,0.0
Andhra Pradesh,2002,wheat,11000.0,14000.0,8000.0,630.8499999999999,630.8499999999999,1.2727272727272727,0.7272727272727273,5000.0,55000000.0,0.0
Andhra Pradesh,2003,rice,2975000.0,8953000.0,2805000.0,886.3,886.3,3.0094117647058822,0.9428571428571428,12000.0,35700000000.0,0.0
Andhra Pradesh,2003,sugarcane,209000.0,1507000.0,334000.0,886.3,886.3,7.2105263157894735,1.5980861244019138,18000.0,3762000000.0,0.0
Andhra Pradesh,2003,wheat,12000.0,7000.0,10000.0,886.3,886.3,0.5833333333333334,0.8333333333333334,5000.0,60000000.0,0.0
Andhra Pradesh,2004,rice,3086000.0,9601000.0,2938000.0,794.8,794.8,3.111147116007777,0.9520414776409591,12000.0,37032000000.0,0.0
Andhra Pradesh,2004,sugarcane,210000.0,1573900.0,353000.0,794.8,794.8,7.494761904761905,1.680952380952381,18000.0,3780000000.0,0.0
Andhra Pradesh,2004,wheat,9000.0,5000.0,8000.0,794.8,794.8,0.5555555555555556,0.8888888888888888,5000.0,45000000.0,0.0
Andhra Pradesh,2005,rice,3982000.0,11704000.0,3845000.0,1119.0500000000002,1119.0500000000002,2.9392265193370166,0.9655951783023606,12000.0,47784000000.0,0.0
Andhra Pradesh,2005,sugarcane,230000.0,1765600.0,400000.0,1119.0500000000002,1119.0500000000002,7.676521739130434,1.7391304347826086,18000.0,4140000000.0,0.0
Andhra Pradesh,2005,wheat,11000.0,9000.0,9000.0,1119.0500000000002,1119.0500000000002,0.8181818181818182,0.8181818181818182,5000.0,55000000.0,0.0
Andhra Pradesh,2006,rice,3978000.0,11872000.0,3835922.0,838.0,838.0,2.9844142785319256,0.9642840623428859,12000.0,47736000000.0,0.0
Andhra Pradesh,2006,sugarcane,264000.0,2169200.0,438346.0,838.0,838.0,8.216666666666667,1.6604015151515152,18000.0,4752000000.0,0.0
Andhra Pradesh,2006,wheat,10000.0,9000.0,8486.0,838.0,838.0,0.9,0.8486,5000.0,50000000.0,0.0
Andhra Pradesh,2007,rice,3984000.0,13324000.0,3849967.0,1014.0,1014.0,3.3443775100401605,0.9663571787148595,12000.0,47808000000.0,0.0
Andhra Pradesh,2007,sugarcane,247000.0,2029600.0,395810.0,1014.0,1014.0,8.217004048582996,1.6024696356275303,18000.0,4446000000.0,0.0
Andhra Pradesh,2007,wheat,9000.0,8000.0,5724.0,1014.0,1014.0,0.8888888888888888,0.636,5000.0,45000000.0,0.0
Andhra Pradesh,2008,rice,4387000.0,14241000.0,4248985.0,926.0999999999999,926.0999999999999,3.2461819010713473,0.9685400045589241,12000.0,52644000000.0,0.0
Andhra Pradesh,2008,sugarcane,196000.0,1538000.0,317861.0,926.0999999999999,926.0999999999999,7.846938775510204,1.6217397959183673,18000.0,3528000000.0,0.0
Andhra Pradesh,2008,wheat,14000.0,16000.0,12260.0,926.0999999999999,926.0999999999999,1.1428571428571428,0.8757142857142857,5000.0,70000000.0,0.0
Andhra Pradesh,2009,rice,3441000.0,10538000.0,3353709.0,708.9,844.55,3.062481836675385,0.9746320836965998,12000.0,41292000000.0,0.5
Andhra Pradesh,2009,sugarcane,158000.0,1170800.0,281491.0,708.9,844.55,7.410126582278481,1.7815886075949368,18000.0,2844000000.0,0.5
Andhra Pradesh,2009,wheat,10000.0,10000.0,8523.0,708.9,844.55,1.0,0.8523,5000.0,50000000.0,0.5
Andhra Pradesh,2010,rice,4751000.0,14418000.0,4615785.0,1266.0,844.65,3.0347295306251314,0.9715396758577142,12000.0,57012000000.0,0.0
Andhra Pradesh,2010,sugarcane,192000.0,1496400.0,345510.0,1266.0,844.65,7.79375,1.79953125,18000.0,3456000000.0,0.0
Andhra Pradesh,2010,wheat,10000.0,13000.0,9393.0,1266.0,844.65,1.3,0.9393,5000.0,50000000.0,0.0
Andhra Pradesh,2011,rice,4096000.0,12895000.0,3976803.0,739.15,865.25,3.148193359375,0.970899169921875,12000.0,49152000000.0,0.0
Andhra Pradesh,2011,sugarcane,204000.0,1668600.0,351737.0,739.15,865.25,8.179411764705883,1.724200980392157,18000.0,3672000000.0,0.0
Andhra Pradesh,2011,wheat,8000.0,11000.0,7874.0,739.15,865.25,1.375,0.98425,5000.0,40000000.0,0.0
Andhra Pradesh,2012,rice,2209600.0,6862400.0,3511818.0,924.25,865.1500000000001,3.105720492396814,1.5893455829109342,12000.0,26515200000.0,0.0
Andhra Pradesh,2012,sugarcane,196000.0,1199300.0,342952.0,924.25,865.1500000000001,6.118877551020408,1.7497551020408164,18000.0,3528000000.0,0.0
Andhra Pradesh,2012,wheat,8000.0,1000.0,8127.000000000001,924.25,865.1500000000001,0.125,1.015875,5000.0,40000000.0,0.0
Andhra Pradesh,2013,rice,2443600.0,6969700.0,2514341.0,879.5,865.1500000000001,2.852226223604518,1.028949500736618,12000.0,29323200000.0,0.0
Andhra Pradesh,2013,sugarcane,153000.0,1200879.9999999998,258409.0,879.5,865.1500000000001,7.8488888888888875,1.6889477124183006,18000.0,2754000000.0,0.0
Andhra Pradesh,2013,wheat,8000.0,4000.0,156.0,879.5,865.1500000000001,0.5,0.0195,5000.0,40000000.0,0.0
Andhra Pradesh,2014,rice,2394000.0,7233900.0,2323517.0,833.1075,956.4575,3.0216791979949873,0.9705584795321638,12000.0,28728000000.0,0.0
Andhra Pradesh,2014,sugarcane,139000.0,998700.0,233410.0,833.1075,956.4575,7.184892086330935,1.6792086330935252,18000.0,2502000000.0,0.0
Andhra Pradesh,2014,wheat,8000.0,4000.0,48.0,833.1075,956.4575,0.5,0.006,5000.0,40000000.0,0.0
Andhra Pradesh,2015,rice,2161000.0,7488700.0,2086905.0000000002,930.15,865.1500000000001,3.465386395187413,0.9657126330402592,12000.0,25932000000.0,0.0
Andhra Pradesh,2015,sugarcane,122000.0,935300.0,194181.0,930.15,865.1500000000001,7.666393442622951,1.5916475409836066,18000.0,2196000000.0,0.0
Andhra Pradesh,2015,wheat,8000.0,4000.0,9.0,930.15,865.1500000000001,0.5,0.001125,5000.0,40000000.0,0.0
Andhra Pradesh,2016,rice,2105000.0,7452400.0,3424041.9655172415,732.2,865.1500000000001,3.540332541567696,1.6266232615283807,12000.0,25260000000.0,0.0
Andhra Pradesh,2016,sugarcane,103000.0,783000.0,270956.4464285714,732.2,865.1500000000001,7.601941747572815,2.630645110957004,18000.0,1854000000.0,0.0
Andhra Pradesh,2016,wheat,8000.0,4000.0,8682.586206896553,732.2,865.1500000000001,0.5,1.085323275862069,5000.0,40000000.0,0.0
Andhra Pradesh,2017,rice,2156000.0,8166200.0,3424041.9655172415,868.2,868.2,3.7876623376623377,1.5881456240803533,12000.0,25872000000.0,0.0
Andhra Pradesh,2017,sugarcane,99000.0,778960.0,270956.4464285714,868.2,868.2,7.868282828282828,2.736933802308802,18000.0,1782000000.0,0.0
Andhra Pradesh,2017,wheat,8000.0,4000.0,8682.586206896553,868.2,868.2,0.5,1.085323275862069,5000.0,40000000.0,0.0
Andhra Pradesh,2018,rice,2208000.0,8234670.0,3424041.9655172415,663.8000000000001,663.8000000000001,3.729470108695652,1.5507436438030986,12000.0,26496000000.0,0.0
Andhra Pradesh,2018,sugarcane,102000.0,8094620.0,270956.4464285714,663.8000000000001,663.8000000000001,79.35901960784314,2.6564357492997197,18000.0,1836000000.0,0.0
Andhra Pradesh,2018,wheat,8000.0,4000.0,8682.586206896553,663.8000000000001,663.8000000000001,0.5,1.085323275862069,5000.0,40000000.0,0.0
Andhra Pradesh,2019,rice,2300100.0,8658880.0,3424041.9655172415,899.1,899.1,3.764566757967045,1.4886491741738366,12000.0,27601200000.0,0.0
Andhra Pradesh,2019,sugarcane,86000.0,6724000.0,270956.4464285714,899.1,899.1,78.18604651162791,3.150656353820598,18000.0,1548000000.0,0.0
Andhra Pradesh,2019,wheat,8000.0,4000.0,8682.586206896553,899.1,899.1,0.5,1.085323275862069,5000.0,40000000.0,0.0
Andhra Pradesh,2020,rice,2323500.0,7882860.0,3424041.9655172415,1220.5,1220.5,3.392666236281472,1.473656968158916,12000.0,27882000000.0,0.0
Andhra Pradesh,2020,sugarcane,55000.0,4138640.0000000005,270956.4464285714,1220.5,1220.5,75.248,4.926480844155844,18000.0,990000000.0,0.0
Andhra Pradesh,2020,wheat,8000.0,4000.0,8682.586206896553,1220.5,1220.5,0.5,1.085323275862069,5000.0,40000000.0,0.0
Andhra Pradesh,2021,rice,2289000.0,7763630.0,3424041.9655172415,888.7149999999999,888.7149999999999,3.3917125382262996,1.4958680495925039,12000.0,27468000000.0,0.0
Andhra Pradesh,2021,sugarcane,47000.0,3645410.0,270956.4464285714,888.7149999999999,888.7149999999999,77.56191489361701,5.765030775075988,18000.0,846000000.0,0.0
Andhra Pradesh,2021,wheat,8000.0,4000.0,8682.586206896553,888.7149999999999,888.7149999999999,0.5,1.085323275862069,5000.0,40000000.0,0.0
Arunachal Pradesh,1996,rice,115500.0,129400.0,51792.8,1230.411293859649,1230.411293859649,1.1203463203463204,0.44842251082251083,12000.0,1386000000.0,0.0
Arunachal Pradesh,1996,wheat,4300.0,6100.0,1083.7142857142858,1230.411293859649,1230.411293859649,1.4186046511627908,0.2520265780730897,5000.0,21500000.0,0.0
Arunachal Pradesh,1997,rice,120000.0,129500.0,51792.8,1230.411293859649,1230.411293859649,1.0791666666666666,0.4316066666666667,12000.0,1440000000.0,0.0
